DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-02|21:14|CARRO|BARBARA BANDEIRA FEAT. DILLAZ
2024-09-02|21:17|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|21:20|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-02|21:24|EL CHAPO|WET BED GANG
2024-09-02|21:28|CHIHIRO|GRAVAGERZ
2024-09-02|21:30|IGUAL QUE UN ANGEL|KALI UCHIS FEAT. PESO PLUMA
2024-09-02|21:34|WOMANS WORLD|KATY PERRY
2024-09-02|21:38|MOVE|ADAM PORT
2024-09-02|21:41|PLANETA|BISPO FEAT. BARBARA TINOCO
2024-09-02|21:44|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|21:46|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-02|21:48|STICK SEASON|NOAH KAHAN
2024-09-02|21:51|FIRESTONE|KYGO, CONRAD
2024-09-02|21:56|MENTA|DAVID CARREIRA FEAT. DJODJE
2024-09-02|21:59|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-02|22:02|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-02|22:05|TATA|SLOW J
2024-09-02|22:08|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|22:10|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-02|22:13|A SKY FULL OF STARS|COLDPLAY
2024-09-02|22:16|TEXAS HOLD EM|BEYONCE
2024-09-02|22:20|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-02|22:22|NOITE|IVANDRO & VITOR KLEY
2024-09-02|22:26|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-02|22:30|NOIS JA TA RICO|MC IG, MC RYAN SP, OROCHI, DJ GLENNER & DJ NEGRET
2024-09-02|22:34|BRUTOS DIAMANTES|SYRO FEAT. BISPO
2024-09-02|22:37|PERFUME|CALEMA
2024-09-02|22:41|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-02|22:45|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-02|22:47|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-02|22:53|OVERDRIVE|OFENBACH FEAT. NORMA JEAN MARTINE
2024-09-02|22:55|1-800-273-8255|LOGIC FEAT. ALESSIA CARA & KHALID
2024-09-02|23:00|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-02|23:03|YES, AND?|ARIANA GRANDE
2024-09-02|23:06|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-02|23:12|OTRA NOCHE SIN TI|J. BALVIN FEAT. KHALID
2024-09-02|23:16|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-02|23:19|WHATEVER|KYGO & AVA MAX
2024-09-02|23:22|ALO|DILLAZ FEAT. PLUTONIO
2024-09-02|23:25|STARGAZING|MYLES SMITH
2024-09-02|23:28|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-02|23:30|LUNCH|BILLIE EILISH
2024-09-02|23:33|BEAUTIFUL THINGS|BENSON BOONE
2024-09-02|23:36|THE SOUND OF SILENCE|DISTURBED
2024-09-02|23:39|CALON|NININHO VAZ MAIA
2024-09-02|23:42|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-02|23:44|TOUGH|QUAVO & LANA DEL REY
2024-09-02|23:48|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-02|23:50|NOT LIKE US|KENDRICK LAMAR
2024-09-02|23:55|STOLE THE SHOW|KYGO & PARSON JAMES
2024-09-02|23:58|LIL BOO THANG|PAUL RUSSELL
2024-09-03|00:00|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|00:05|ENVOLVER|ANITTA
2024-09-03|00:10|HOUDINI|EMINEM
2024-09-03|00:14|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-03|00:17|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|00:20|GIRLS|THE KID LAROI
2024-09-03|00:23|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|00:26|ALIBI|ELLA HENDERSON FEAT. RUDIMENTAL
2024-09-03|00:29|ANGEL NUMBERS / TEN TOES|CHRIS BROWN
2024-09-03|00:34|NORMAL|NENNY
2024-09-03|00:37|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|00:40|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-03|00:44|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|00:47|POCPOC|PEDRO SAMPAIO
2024-09-03|00:49|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|00:52|DEVIA IR|WET BED GANG
2024-09-03|00:56|WOMANS WORLD|KATY PERRY
2024-09-03|00:58|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-03|01:01|K-POP|TRAVIS SCOTT X BAD BUNNY & THE WEEKND
2024-09-03|01:04|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|01:07|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|01:10|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-03|01:12|MALIBU|PROFJAM
2024-09-03|01:15|SOMETHING JUST LIKE THIS|THE CHAINSMOKERS FEAT. COLDPLAY
2024-09-03|01:19|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-03|01:23|STAY|WUANT & BLUNDER
2024-09-03|01:25|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|||
2024-09-03|01:28|BENCAO|MIZZY MILES FEAT. VAN ZEE & BISPO
2024-09-03|01:31|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-03|01:34|I DONT WANNA WAIT|DAVID GUETTA + ONEREPUBLIC
2024-09-03|01:36|BORBOLETAS|GAMA
2024-09-03|01:40|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|01:44|TENGO|JULIETTE
2024-09-03|01:47|MOVE|ADAM PORT
2024-09-03|01:50|DARLING|SHIMZA WITH ALOE BLACC
2024-09-03|01:54|HEY YA|OUTKAST
2024-09-03|01:58|LIL BOO THANG|PAUL RUSSELL
2024-09-03|02:00|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|02:03|HEARTLESS|THE WEEKND
2024-09-03|02:07|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-03|02:10|WHY WHY WHY|SHAWN MENDES
2024-09-03|02:13|OHNANA|KAPO
2024-09-03|02:15|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-03|02:18|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|02:21|IGUAL QUE UN ANGEL|KALI UCHIS FEAT. PESO PLUMA
2024-09-03|02:26|FEATHER|SABRINA CARPENTER
2024-09-03|02:29|ASSOBIA PARA O LADO|CARLAO
2024-09-03|02:32|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|02:35|EL CHAPO|WET BED GANG
2024-09-03|02:39|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-03|02:41|DNA (LOVIN YOU)|BILLY GILLIES FEAT. HANNAH BOLEYN
2024-09-03|02:44|TRAINING SEASON|DUA LIPA
2024-09-03|02:47|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-03|02:51|DIALETOS DA TERNURA|DA WEASEL
2024-09-03|02:55|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-03|02:57|ROXANNE|ARIZONA ZERVAS
2024-09-03|03:00|SEVEN|JUNG KOOK FEAT. LATTO
2024-09-03|03:03|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-03|03:08|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|03:10|TOUGH|QUAVO & LANA DEL REY
2024-09-03|03:13|RE-TRATAMENTO|DA WEASEL
2024-09-03|03:18|DAKITI|BAD BUNNY & JHAY CORTEZ
2024-09-03|03:21|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-03|03:24|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-03|03:26|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|03:30|MWAKI|ZERB, SOFIYA NZAU
2024-09-03|03:34|GIRLS|THE KID LAROI
2024-09-03|03:37|AUSTIN|DASHA
2024-09-03|03:39|BUSSOLA|NENNY
2024-09-03|03:43|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|03:47|FAZ BEM|BLUAY X JULINHO KSD
2024-09-03|03:52|LUNCH|BILLIE EILISH
2024-09-03|03:55|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-03|03:58|WANT TO WANT ME|JASON DERULO
2024-09-03|04:01|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|04:05|WOW|POST MALONE
2024-09-03|04:09|NOT LIKE US|KENDRICK LAMAR
2024-09-03|04:14|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-03|04:18|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-03|04:21|WOMANS WORLD|KATY PERRY
2024-09-03|04:23|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|04:26|VIDA BOA|DAVID CARREIRA & JULIETTE
2024-09-03|04:29|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-03|04:32|RUSH|TROYE SIVAN
2024-09-03|04:34|POR ENQUANTO|PLUTONIO
2024-09-03|04:36|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|04:39|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-03|04:42|CHIHIRO|GRAVAGERZ
2024-09-03|04:44|NOVO BALANÃ‡O|VEIGH, BVGA BEATZ
2024-09-03|04:47|HOUDINI|EMINEM
2024-09-03|04:51|FICA|DOMINGUES
2024-09-03|04:55|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-03|04:57|THIS IS WHAT YOU CAME FOR|CALVIN HARRIS FEAT. RIHANNA
2024-09-03|05:01|GIMME LOVE|SIA
2024-09-03|05:04|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|05:07|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|05:11|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-03|05:13|HEAVEN|RICHIE CAMPBELL
2024-09-03|05:17|HOLD ME WHILE YOU WAIT|LEWIS CAPALDI
2024-09-03|05:20|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|05:23|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-03|05:26|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|05:30|THE DOOR|TEDDY SWIMS
2024-09-03|05:33|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-03|05:36|ONE OF THE GIRLS|THE WEEKND, JENNIE, LILY-ROSE DEPP
2024-09-03|05:40|NO SCRUBS|TOM ENZY FEAT. KALU
2024-09-03|05:42|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|05:46|TUYA|ROSALIA
2024-09-03|05:50|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-03|05:53|STAY|WUANT & BLUNDER
2024-09-03|05:56|LIKE THAT|FUTURE & METRO BOOMIN FEAT. KENDRICK LAMAR
2024-09-03|06:00|MOVE|ADAM PORT
2024-09-03|06:03|DARLING|SHIMZA WITH ALOE BLACC
2024-09-03|06:09|FLOATING|RICHIE CAMPBELL
2024-09-03|06:12|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|06:14|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-03|06:17|LUNA|FEID, ATL JACOB
2024-09-03|06:22|DONT START NOW|DUA LIPA
2024-09-03|06:25|WHY WHY WHY|SHAWN MENDES
2024-09-03|06:30|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|06:33|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-03|06:37|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-03|06:41|(IT GOES LIKE) NANANA|PEGGY GOU
2024-09-03|06:45|TOUGH|QUAVO & LANA DEL REY
2024-09-03|06:51|END OF BEGINNING|DJO
2024-09-03|06:54|STARGAZING|MYLES SMITH
2024-09-03|06:56|LOVE LIES|KHALID & NORMANI
2024-09-03|07:00|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|07:04|GIRLS|THE KID LAROI
2024-09-03|07:09|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|07:12|PROBLEMAS DE UM MILIONARIO|WIU
2024-09-03|07:18|WATERMELON SUGAR|HARRY STYLES
2024-09-03|07:21|AMAR DE COR|VAN ZEE
2024-09-03|07:25|BUBALU|FEID & REMA
2024-09-03|07:29|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|07:38|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-03|07:41|MIDNIGHT IN LISBON|RICHIE CAMPBELL
2024-09-03|07:52|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|07:55|STUMBLIN IN|CYRIL
2024-09-03|07:58|WOMANS WORLD|KATY PERRY
2024-09-03|08:01|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-03|08:05|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|08:14|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|08:16|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|08:24|PAINT THE TOWN RED|DOJA CAT
2024-09-03|08:27|WATER|RICHIE CAMPBELL X SLOW J X LHAST
2024-09-03|08:34|ALL NIGHT|R3HAB & SOPHIE AND THE GIANTS
2024-09-03|08:36|OHNANA|KAPO
2024-09-03|08:39|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|08:43|SLOWLY|RICHIE CAMPBELL
2024-09-03|08:49|LUNCH|BILLIE EILISH
2024-09-03|08:55|TOO SWEET|HOZIER
2024-09-03|09:00|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|09:03|ESPRESSO|SABRINA CARPENTER
2024-09-03|09:07|NOT LIKE US|KENDRICK LAMAR
2024-09-03|09:12|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-03|09:18|YONAGUNI|BAD BUNNY
2024-09-03|09:21|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-03|09:30|EL CHAPO|WET BED GANG
2024-09-03|09:34|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|09:40|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-03|09:45|HOUDINI|EMINEM
2024-09-03|09:50|SOMOS IGUAIS|PLUTONIO
2024-09-03|09:57|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-03|10:00|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|10:03|CHIHIRO|GRAVAGERZ
2024-09-03|10:05|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-03|10:08|INDUSTRY BABY|LIL NAS X FEAT. JACK HARLOW
2024-09-03|10:12|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-03|10:14|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|10:19|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-03|10:21|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-03|10:24|ACORDAR|PLUTONIO
2024-09-03|10:27|(IT GOES LIKE) NANANA|PEGGY GOU
2024-09-03|10:31|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|10:34|TOQUE-TOQUE|DA WEASEL
2024-09-03|10:39|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|10:42|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|10:44|IF I WERE A BOY|BEYONCÃ‰
2024-09-03|10:51|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-03|10:54|ESSA SAIA|BISPO FEAT. IVANDRO
2024-09-03|10:57|ROCKABYE|CLEAN BANDIT FEAT. SEAN PAUL & ANNE-MARIE
2024-09-03|11:02|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-03|11:06|NOVIDADE NA AREA|MC LIVINHO & DJ MATT D
2024-09-03|11:08|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|11:14|BKBN|SORAIA RAMOS
2024-09-03|11:17|STARGAZING|MYLES SMITH
2024-09-03|11:20|MOVE|ADAM PORT
2024-09-03|11:23|AGORA HILLS|DOJA CAT
2024-09-03|11:28|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|11:30|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|11:34|ALL NIGHT|R3HAB & SOPHIE AND THE GIANTS
2024-09-03|11:36|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-03|11:39|ROYALS|LORDE
2024-09-03|11:42|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|11:45|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-03|11:47|LOUCO|PIRUKA FEAT. BLUAY
2024-09-03|11:51|LADY (HEAR ME TONIGHT)|MODJO
2024-09-03|11:54|SI NO ESTÃS|IÃ‘IGO QUINTERO
2024-09-03|11:57|ON THE FLOOR|JENNIFER LOPEZ FEAT. PITBULL
2024-09-03|12:01|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|12:06|LOVIN ON ME|JACK HARLOW
2024-09-03|12:08|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|12:12|OTHERSIDE|RED HOT CHILI PEPPERS
2024-09-03|12:16|TOUGH|QUAVO & LANA DEL REY
2024-09-03|12:19|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|12:22|GIRLS|THE KID LAROI
2024-09-03|12:25|CLOCKS|COLDPLAY
2024-09-03|12:30|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|12:33|UH LA LA|LON3R JOHNY X PLUTONIO
2024-09-03|12:36|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|12:40|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-03|12:44|DESIRE|CALVIN HARRIS & SAM SMITH
2024-09-03|12:46|STICK SEASON|NOAH KAHAN
2024-09-03|12:49|OHNANA|KAPO
2024-09-03|12:55|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-03|12:58|COLAS|DILLAZ
2024-09-03|13:02|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-03|13:04|TATA|SLOW J
2024-09-03|13:07|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|13:12|MOCA|IVANDRO
2024-09-03|13:15|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-03|13:20|LUNCH|BILLIE EILISH
2024-09-03|13:25|LA LA|MYKE TOWERS
2024-09-03|13:28|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|13:31|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-03|13:33|ALL NIGHT|R3HAB & SOPHIE AND THE GIANTS
2024-09-03|13:35|NOT LIKE US|KENDRICK LAMAR
2024-09-03|13:40|CRAZY|GNARLS BARKLEY
2024-09-03|13:43|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|13:47|WOMANS WORLD|KATY PERRY
2024-09-03|13:50|SEM TI|SLOW J
2024-09-03|13:52|VIVA LA VIDA|COLDPLAY
2024-09-03|13:56|BRUTOS DIAMANTES|SYRO FEAT. BISPO
2024-09-03|13:59|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|14:02|OVERDRIVE|OFENBACH FEAT. NORMA JEAN MARTINE
2024-09-03|14:05|CHIHIRO|GRAVAGERZ
2024-09-03|14:07|THIS LOVE|MAROON 5
2024-09-03|14:10|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-03|14:13|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|14:16|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-03|14:19|RUDE|MAGIC!
2024-09-03|14:22|POR ENQUANTO|PLUTONIO
2024-09-03|14:25|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|14:27|ROSAS|KAPPA JOTTA FEAT. MUN
2024-09-03|14:31|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|14:33|HOUDINI|EMINEM
2024-09-03|14:37|WHERE SHE GOES|BAD BUNNY
2024-09-03|14:41|YES, AND?|ARIANA GRANDE
2024-09-03|14:44|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-03|14:50|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-03|14:53|HERO|NELSON FREITAS
2024-09-03|14:56|DANCING WITH A STRANGER|SAM SMITH & NORMANI
2024-09-03|15:00|STARGAZING|MYLES SMITH
2024-09-03|15:03|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|15:05|SENTIR SAUDADE|KURA FEAT. BIA CABOZ
2024-09-03|15:11|UPSIDE DOWN|JACK JOHNSON
2024-09-03|15:14|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-03|15:17|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-03|15:20|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|15:24|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-03|15:27|CONEXOES DE MAFIA|MATUE FEAT. RICH THE KID
2024-09-03|15:31|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-03|15:34|WHATEVER|KYGO & AVA MAX
2024-09-03|15:37|MOVE|ADAM PORT
2024-09-03|15:40|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|15:43|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-03|15:45|MAIS EU|BARBARA BANDEIRA
2024-09-03|15:48|UNWRITTEN|NATASHA BEDINGFIELD
2024-09-03|15:52|BEAUTIFUL THINGS|BENSON BOONE
2024-09-03|15:55|CHEAP THRILLS|SIA
2024-09-03|15:59|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|16:02|LOVE FORA DE STOCK|PIKIKA
2024-09-03|16:05|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-03|16:09|ALIBI|ELLA HENDERSON FEAT. RUDIMENTAL
2024-09-03|16:13|ONDE ANDA|CALEMA & ZÃ‰ FILIPE
2024-09-03|16:16|TOUGH|QUAVO & LANA DEL REY
2024-09-03|16:19|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|16:25|GIRLS|THE KID LAROI
2024-09-03|16:28|OHNANA|KAPO
2024-09-03|16:30|POCPOC|PEDRO SAMPAIO
2024-09-03|16:32|POPULAR|THE WEEKND FEAT. PLAYBOI CARTI & MADONNA
2024-09-03|16:38|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|16:41|MISS INDEPENDENT|NE-YO
2024-09-03|16:44|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-03|16:48|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-03|16:55|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-03|16:59|CHAMADA NAO ATENDIDA|BARBARA TINOCO
2024-09-03|17:02|BENCAO|MIZZY MILES FEAT. VAN ZEE & BISPO
2024-09-03|17:05|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-03|17:10|WOMANS WORLD|KATY PERRY
2024-09-03|17:20|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|17:24|OLHA PARA NOS|SORAIA RAMOS FEAT. CAROLINA DESLANDES
2024-09-03|17:29|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-03|17:32|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-03|17:35|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|17:40|ALL NIGHT|R3HAB & SOPHIE AND THE GIANTS
2024-09-03|17:42|JUST DANCE|LADY GAGA [+] COLBY O`DONIS
2024-09-03|17:46|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-03|17:50|I DONT WANNA WAIT|DAVID GUETTA + ONEREPUBLIC
2024-09-03|17:52|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-03|17:56|CHIHIRO|GRAVAGERZ
2024-09-03|17:58|LUNCH|BILLIE EILISH
2024-09-03|18:02|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-03|18:04|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-03|18:07|NOT LIKE US|KENDRICK LAMAR
2024-09-03|18:16|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-03|18:18|GIMME MORE|BRITNEY SPEARS
2024-09-03|18:22|WHERE U @|SLOW J
2024-09-03|18:24|IGUAL QUE UN ANGEL|KALI UCHIS FEAT. PESO PLUMA
2024-09-03|18:32|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-03|18:35|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-03|18:37|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-03|18:43|LOVE THE WAY YOU LIE|EMINEM FEAT. RIHANNA
2024-09-03|18:47|TRAINING SEASON|DUA LIPA
2024-09-03|18:51|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-03|18:58|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-03|19:02|BIG GIRLS DON`T CRY|FERGIE
2024-09-03|19:05|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-03|19:08|MWAKI|ZERB, SOFIYA NZAU
2024-09-03|19:16|STARGAZING|MYLES SMITH
